ID,Age,Education,Experience,Income,ZIP Code,Married,Dependents,Credit_Card,Num_Credit_Card,Monthly_CC_Usage,Credit_Score,Self_Employed,Salaried,Loan_Amount,Nationality,Personal_Loan,Securities_Account,CD_Account,Online_Banking,Last_Two_Years_Tax_Return_Filled,Living_Property,Property_Area,Loan_Status,
154,60.00 ,1,36.00 ,22000.00 ,452001,1,2,1,7,10000.00 ,Poor,Yes ,Yes,50000.00 ,Indian,0,1,1,1,Yes ,Owned,Semi Urban,Reject,
155,54.00 ,3,29.00 ,58000.00 ,452001,0,4,0,7,13000.00 ,Poor,Yes,Yes,200000.00 ,Indian,0,0,0,0,No,Rented,Urban,Reject,
156,24.00 ,1,0.00 ,60000.00 ,452002,0,4,0,7,16000.00 ,Standard,Yes,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
157,26.00 ,1,0.00 ,15000.00 ,452001,1,4,1,7,4000.00 ,Poor,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
158,41.00 ,1,17.00 ,83000.00 ,452002,1,4,1,1029,26700.00 ,Poor,Yes,No,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
159,32.00 ,3,6.00 ,79000.00 ,452012,1,2,1,7,15000.00 ,Poor,No,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
160,61.00 ,2,35.00 ,41000.00 ,452002,0,4,0,7,17000.00 ,Standard,Yes,No,100000.00 ,Indian,0,1,0,1,Yes ,Owned,Urban,Reject,
161,29.00 ,3,0.00 ,134000.00 ,452002,0,4,0,5,65000.00 ,Standard,No,No,1000000.00 ,Indian,1,0,0,0,Yes ,Owned,Urban,Approved,
162,61.00 ,1,35.00 ,80000.00 ,452008,0,2,0,5,28000.00 ,Standard,No,Yes ,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
163,38.00 ,1,12.00 ,52000.00 ,452008,0,1,0,5,20000.00 ,Standard,Yes ,Yes,200000.00 ,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Approved,
164,28.00 ,1,4.00 ,70000.00 ,452001,0,4,0,488,26000.00 ,Poor,Yes,Yes,200000.00 ,Indian,0,0,0,1,No,Owned,Semi Urban,Reject,
165,53.00 ,1,27.00 ,92000.00 ,452001,0,2,0,5,11000.00 ,Poor,Yes,Yes,50000.00 ,Indian,0,1,0,0,Yes ,Rented,Semi Urban,Reject,
166,27.00 ,1,1.00 ,43000.00 ,452009,0,1,0,5,15000.00 ,Poor,Yes,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
167,25.00 ,2,1.00 ,21000.00 ,452001,0,3,0,5,10000.00 ,Poor,Yes,No,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
168,33.00 ,3,9.00 ,23000.00 ,452001,1,3,1,5,9000.00 ,Poor,No,Yes,50000.00 ,Indian,0,0,0,1,No,Owned,Rural,Reject,
169,50.00 ,1,26.00 ,13000.00 ,452002,0,4,0,5,10000.00 ,Poor,Yes,No,50000.00 ,Indian,0,0,0,1,Yes ,Rented,Urban,Reject,
170,27.00 ,3,1.00 ,112000.00 ,452002,1,4,1,5,21000.00 ,Poor,No,Yes,1000000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
171,27.00 ,1,1.00 ,138000.00 ,452004,0,2,0,5,20000.00 ,Poor,Yes,No,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
172,52.00 ,1,28.00 ,11000.00 ,474009,0,3,0,5,4000.00 ,Standard,No,No,50000.00 ,Indian,0,1,0,0,No,Owned,Urban,Reject,
173,38.00 ,1,13.00 ,171000.00 ,482006,0,2,0,5,78000.00 ,Poor,No,Yes ,1000000.00 ,Indian,0,0,0,1,Yes ,Rented,Urban,Reject,
174,58.00 ,1,34.00 ,42000.00 ,482010,1,4,1,5,15000.00 ,Poor,Yes ,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
175,42.00 ,2,17.00 ,168000.00 ,482051,0,2,0,5,79000.00 ,Poor,Yes,Yes,1000000.00 ,Indian,1,0,0,1,Yes ,Owned,Semi Urban,Reject,
176,45.00 ,2,20.00 ,85000.00 ,483220,0,4,0,5,11000.00 ,Poor,Yes,Yes,50000.00 ,Indian,0,1,0,1,No,Owned,Semi Urban,Reject,
177,52.00 ,2,25.00 ,44000.00 ,483220,0,3,0,4,10000.00 ,Good,Yes,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
178,29.00 ,2,3.00 ,65000.00 ,483445,0,4,0,4,18000.00 ,Good,Yes,No,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
179,53.00 ,1,29.00 ,24000.00 ,483880,1,4,1,4,2000.00 ,Good,No,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
180,62.00 ,1,37.00 ,11000.00 ,482001,0,1,0,4,1000.00 ,Good,Yes,No,50000.00 ,Indian,0,0,0,1,No,Owned,Urban,Reject,
181,51.00 ,3,27.00 ,38000.00 ,482004,0,2,0,4,10000.00 ,Good,No,No,100000.00 ,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
182,36.00 ,2,12.00 ,10000.00 ,482004,0,4,0,4,7000.00 ,Standard,No,Yes ,50000.00 ,Indian,0,0,0,0,No,Owned,Urban,Reject,
183,24.00 ,1,0.00 ,135000.00 ,482001,0,1,0,4,15000.00 ,Standard,Yes ,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
184,29.00 ,1,3.00 ,148000.00 ,482050,0,3,0,4,41000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,1,0,0,1,Yes ,Owned,Urban,Approved,
185,52.00 ,2,26.00 ,63000.00 ,482056,0,2,0,5,15000.00 ,Standard,Yes,Yes,200000.00 ,Indian,0,1,0,1,Yes ,Owned,Semi Urban,Approved,
186,39.00 ,3,14.00 ,115000.00 ,482053,0,1,0,5,10000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
187,48.00 ,1,23.00 ,45000.00 ,482020,1,1,1,5,3000.00 ,Standard,Yes,No,100000.00 ,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
188,46.00 ,3,21.00 ,159000.00 ,482001,0,3,0,5,19000.00 ,Poor,No,Yes,1000000.00 ,Indian,1,0,0,1,Yes ,Owned,Urban,Reject,
189,64.00 ,1,40.00 ,169000.00 ,482002,0,2,0,5,21000.00 ,Poor,Yes,No,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
190,55.00 ,1,29.00 ,112000.00 ,482001,0,2,0,5,14000.00 ,Poor,No,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
191,60.00 ,1,36.00 ,93000.00 ,482001,0,1,0,5,43000.00 ,Poor,Yes,No,50000.00 ,Indian,0,0,0,1,No,Rented,Urban,Reject,
192,51.00 ,3,25.00 ,29000.00 ,482011,0,1,0,5,3000.00 ,Poor,No,No,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
193,50.00 ,2,23.00 ,85000.00 ,482001,0,1,0,8,26700.00 ,Poor,No,Yes ,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
194,48.00 ,1,24.00 ,21000.00 ,482002,1,4,1,8,6000.00 ,Standard,Yes ,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
195,53.00 ,1,29.00 ,144000.00 ,482003,0,2,0,8,68000.00 ,Poor,Yes,Yes,1000000.00 ,Indian,0,0,0,1,No,Owned,Urban,Reject,
196,34.00 ,1,10.00 ,13000.00 ,482003,0,4,0,8,10000.00 ,Poor,Yes,Yes,50000.00 ,Indian,0,1,0,1,Yes ,Owned,Semi Urban,Reject,
197,48.00 ,1,24.00 ,165000.00 ,482002,1,1,1,8,50000.00 ,Poor,Yes,Yes,1000000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
198,55.00 ,1,31.00 ,9000.00 ,482011,0,4,0,8,7000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
199,27.00 ,1,3.00 ,59000.00 ,482002,0,4,0,8,0.00 ,Standard,No,Yes,200000.00 ,Indian,0,1,0,1,No,Rented,Urban,Approved,
200,36.00 ,3,11.00 ,158000.00 ,482005,1,1,1,8,51000.00 ,Poor,Yes,No,1000000.00 ,Indian,1,0,1,1,Yes ,Owned,Semi Urban,Reject,
201,32.00 ,3,6.00 ,29000.00 ,482002,1,1,1,6,19000.00 ,Standard,No,No,100000.00 ,Indian,0,0,0,1,Yes ,Rented,Rural,Reject,
202,35.00 ,3,9.00 ,20000.00 ,482002,1,2,1,6,14000.00 ,Standard,No,Yes ,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
203,30.00 ,2,3.00 ,68000.00 ,482001,0,4,0,6,20000.00 ,Standard,Yes ,Yes,200000.00 ,Indian,0,0,0,1,No,Owned,Urban,Approved,
204,58.00 ,1,34.00 ,65000.00 ,482002,0,4,0,6,22000.00 ,Standard,Yes,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
205,56.00 ,2,31.00 ,61000.00 ,482001,0,2,0,6,19000.00 ,Standard,Yes,Yes,200000.00 ,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
206,38.00 ,2,12.00 ,91000.00 ,482007,1,4,1,6,14000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
207,49.00 ,1,25.00 ,31000.00 ,482001,0,1,0,6,10000.00 ,Standard,Yes,No,100000.00 ,Indian,0,1,0,1,No,Owned,Semi Urban,Reject,
208,34.00 ,2,10.00 ,71000.00 ,482002,0,4,0,1381,1000.00 ,Standard,No,Yes,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
209,40.00 ,1,16.00 ,73000.00 ,482001,1,4,1,8,26700.00 ,Poor,Yes,No,200000.00 ,Indian,0,0,0,1,No,Rented,Semi Urban,Reject,
210,64.00 ,1,39.00 ,172000.00 ,482001,1,4,1,8,31000.00 ,Standard,No,Yes,1000000.00 ,Indian,1,0,1,1,Yes ,Owned,Urban,Approved,
211,51.00 ,1,26.00 ,20000.00 ,482001,0,2,0,8,0.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
212,44.00 ,1,18.00 ,55000.00 ,482002,0,1,0,8,2000.00 ,Poor,No,No,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
213,46.00 ,1,22.00 ,69000.00 ,482002,0,2,0,8,17000.00 ,Poor,No,Yes ,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
214,57.00 ,1,33.00 ,155000.00 ,482004,0,1,0,8,74000.00 ,Poor,Yes ,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
215,54.00 ,2,28.00 ,94000.00 ,482001,0,1,0,8,19000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
216,38.00 ,1,14.00 ,92000.00 ,482011,1,2,1,898,0.00 ,Poor,Yes,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
217,27.00 ,1,3.00 ,125000.00 ,482005,0,2,0,3,6000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
218,39.00 ,1,14.00 ,74000.00 ,482005,0,3,0,3,30000.00 ,Standard,Yes,No,200000.00 ,Indian,0,0,0,0,No,Owned,Semi Urban,Reject,
219,44.00 ,3,20.00 ,72000.00 ,482007,0,3,0,3,3000.00 ,Standard,No,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
220,56.00 ,3,30.00 ,61000.00 ,482002,1,1,1,3,22000.00 ,Standard,Yes,No,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
221,32.00 ,1,6.00 ,25000.00 ,482003,1,2,1,3,3000.00 ,Standard,No,No,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
222,45.00 ,2,19.00 ,83000.00 ,482002,0,2,0,3,17000.00 ,Standard,No,Yes ,50000.00 ,Indian,0,0,0,1,No,Owned,Semi Urban,Approved,
223,26.00 ,1,2.00 ,104000.00 ,482002,0,3,0,3,25000.00 ,Standard,Yes ,Yes,1000000.00 ,Indian,0,0,0,0,Yes ,Rented,Rural,Reject,
224,55.00 ,3,25.00 ,41000.00 ,482002,0,3,0,3,10000.00 ,Standard,Yes,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
225,52.00 ,3,27.00 ,58000.00 ,482001,0,4,0,3,18000.00 ,Standard,Yes,Yes,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
226,39.00 ,3,13.00 ,93000.00 ,482001,1,1,1,3,15000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,0,No,Owned,Urban,Approved,
227,24.00 ,2,(1.00),39000.00 ,482001,0,2,0,3,17000.00 ,Standard,Yes,No,100000.00 ,Indian,0,0,0,0,Yes ,Rented,Urban,Reject,
228,47.00 ,1,23.00 ,148000.00 ,482001,1,2,1,3,75000.00 ,Standard,No,Yes,1000000.00 ,Indian,0,0,1,1,Yes ,Owned,Urban,Approved,
229,47.00 ,3,22.00 ,53000.00 ,482001,1,4,1,3,19000.00 ,Standard,Yes,No,200000.00 ,Indian,0,1,1,0,Yes ,Owned,Semi Urban,Approved,
230,48.00 ,1,24.00 ,71000.00 ,482001,1,2,1,3,17000.00 ,Standard,No,Yes,200000.00 ,Indian,0,0,0,0,No,Owned,Semi Urban,Approved,
231,47.00 ,2,22.00 ,92000.00 ,482001,0,1,0,3,28000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
232,35.00 ,3,10.00 ,61000.00 ,482002,0,4,0,3,21000.00 ,Standard,No,No,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
233,46.00 ,2,19.00 ,38000.00 ,482009,0,3,0,8,25000.00 ,Poor,No,Yes ,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
234,62.00 ,1,37.00 ,58000.00 ,482002,0,4,0,8,17000.00 ,Poor,Yes ,Yes,200000.00 ,Indian,0,0,0,1,No,Owned,Rural,Reject,
235,26.00 ,2,1.00 ,80000.00 ,474001,0,1,0,8,8000.00 ,Poor,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Rented,Urban,Reject,
236,38.00 ,3,8.00 ,71000.00 ,453643,0,4,0,8,18000.00 ,Poor,Yes,Yes,200000.00 ,Indian,0,0,0,1,No,Owned,Urban,Reject,
237,43.00 ,3,18.00 ,89000.00 ,474001,1,3,1,8,5000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
238,62.00 ,3,38.00 ,83000.00 ,486223,0,1,0,8,18000.00 ,Poor,Yes,No,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
239,57.00 ,1,32.00 ,28000.00 ,456441,1,3,1,8,2000.00 ,Poor,No,Yes,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
240,28.00 ,2,3.00 ,52000.00 ,474002,0,4,0,8,17000.00 ,Poor,Yes,No,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
241,51.00 ,1,26.00 ,70000.00 ,474001,0,1,0,5,12000.00 ,Good,No,No,200000.00 ,Indian,0,0,0,0,Yes ,Rented,Semi Urban,Approved,
242,48.00 ,3,22.00 ,71000.00 ,480551,1,1,1,5,14000.00 ,Standard,No,Yes ,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
243,41.00 ,3,16.00 ,75000.00 ,474002,0,1,0,5,37000.00 ,Good,Yes ,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
244,65.00 ,3,39.00 ,170000.00 ,474001,0,3,0,5,79000.00 ,Good,Yes,Yes,1000000.00 ,Indian,1,0,1,1,Yes ,Owned,Semi Urban,Approved,
245,41.00 ,1,17.00 ,78000.00 ,452020,0,4,0,5,8000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,1,No,Rented,Rural,Reject,
246,35.00 ,2,11.00 ,25000.00 ,483105,0,2,0,5,10000.00 ,Good,Yes,Yes,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
247,38.00 ,3,14.00 ,60000.00 ,483501,1,2,1,5,6000.00 ,Standard,Yes,No,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
248,53.00 ,2,29.00 ,120000.00 ,483501,0,4,0,5,27000.00 ,Standard,No,Yes,1000000.00 ,Indian,1,1,1,1,Yes ,Owned,Urban,Approved,
249,55.00 ,1,29.00 ,99000.00 ,483504,1,2,1,7,14000.00 ,Poor,Yes,No,50000.00 ,Indian,0,0,0,1,No,Owned,Urban,Reject,
250,26.00 ,3,1.00 ,55000.00 ,483501,1,3,1,7,26000.00 ,Poor,No,Yes,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
251,30.00 ,2,6.00 ,29000.00 ,483501,0,3,0,7,10000.00 ,Poor,Yes,No,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
252,54.00 ,2,28.00 ,170000.00 ,483501,0,2,0,7,62000.00 ,Standard,No,No,1000000.00 ,Indian,1,0,0,1,Yes ,Owned,Semi Urban,Approved,
253,65.00 ,1,40.00 ,53000.00 ,483501,1,3,1,7,22000.00 ,Poor,No,Yes ,200000.00 ,Indian,0,0,0,0,No,Rented,Semi Urban,Reject,
254,47.00 ,1,21.00 ,138000.00 ,456663,0,1,0,7,0.00 ,Poor,Yes ,Yes,1000000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
255,65.00 ,3,41.00 ,134000.00 ,456224,0,3,0,7,39000.00 ,Poor,Yes,Yes,1000000.00 ,Indian,1,0,0,1,Yes ,Rented,Semi Urban,Reject,
256,66.00 ,3,40.00 ,42000.00 ,456224,1,2,1,7,7000.00 ,Poor,Yes,Yes,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
257,26.00 ,3,0.00 ,99000.00 ,456224,1,4,1,3,23000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,0,0,0,No,Owned,Urban,Approved,
258,66.00 ,1,41.00 ,18000.00 ,486552,1,3,1,3,5000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
259,35.00 ,1,9.00 ,24000.00 ,464226,0,4,0,3,3000.00 ,Standard,No,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
260,56.00 ,1,30.00 ,55000.00 ,486343,0,1,0,3,14000.00 ,Standard,Yes,No,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
261,51.00 ,1,27.00 ,58000.00 ,453576,1,1,1,3,0.00 ,Standard,No,No,200000.00 ,Indian,0,0,0,0,No,Owned,Urban,Reject,
262,42.00 ,3,16.00 ,111000.00 ,483110,0,2,0,3,12000.00 ,Standard,No,Yes ,1000000.00 ,Indian,1,0,0,1,Yes ,Owned,Semi Urban,Approved,
263,49.00 ,3,23.00 ,33000.00 ,464224,1,1,1,3,3000.00 ,Standard,Yes ,Yes,100000.00 ,Indian,0,0,1,1,No,Rented,Semi Urban,Approved,
264,27.00 ,2,1.00 ,74000.00 ,474001,1,4,1,3,18000.00 ,Standard,Yes,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
265,45.00 ,1,19.00 ,38000.00 ,463111,0,2,0,5,7000.00 ,Standard,Yes,Yes,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
266,49.00 ,3,23.00 ,23000.00 ,474001,0,4,0,5,6000.00 ,Standard,Yes,Yes,50000.00 ,Indian,0,1,0,0,Yes ,Owned,Semi Urban,Approved,
267,63.00 ,1,38.00 ,61000.00 ,464114,0,2,0,5,15000.00 ,Standard,Yes,No,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Rural,Reject,
268,47.00 ,1,22.00 ,81000.00 ,474001,0,1,0,5,29000.00 ,Standard,No,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
269,64.00 ,1,39.00 ,129000.00 ,474001,0,1,0,5,25000.00 ,Standard,Yes,No,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
270,43.00 ,3,13.00 ,33000.00 ,486536,0,1,0,5,7500.00 ,Standard,No,Yes,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
271,60.00 ,1,36.00 ,63000.00 ,456443,0,4,0,5,22000.00 ,Standard,Yes,No,200000.00 ,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
272,40.00 ,2,14.00 ,70000.00 ,456443,0,4,0,5,14000.00 ,Standard,No,No,200000.00 ,Indian,0,0,0,1,No,Owned,Urban,Reject,
273,29.00 ,1,3.00 ,45000.00 ,486444,1,4,1,7,2000.00 ,Standard,No,Yes ,100000.00 ,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
274,41.00 ,3,16.00 ,65000.00 ,456668,0,3,0,7,5000.00 ,Standard,Yes ,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
275,30.00 ,1,5.00 ,74000.00 ,486123,1,4,1,7,22000.00 ,Standard,Yes,Yes,200000.00 ,Indian,0,1,0,0,Yes ,Owned,Semi Urban,Approved,
276,49.00 ,3,24.00 ,50000.00 ,456440,0,4,0,7,18000.00 ,Good,Yes,Yes,200000.00 ,Indian,0,1,0,0,No,Owned,Urban,Approved,
277,30.00 ,3,5.00 ,22000.00 ,453441,0,4,0,7,5000.00 ,Good,Yes,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Approved,
278,29.00 ,3,2.00 ,30000.00 ,453441,0,4,0,7,10000.00 ,Good,Yes,No,100000.00 ,Indian,0,0,0,0,Yes ,Owned,Rural,Reject,
279,50.00 ,1,26.00 ,21000.00 ,453441,0,4,0,7,10000.00 ,Good,No,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
280,39.00 ,1,14.00 ,155000.00 ,453441,0,2,0,7,39000.00 ,Standard,Yes,No,1000000.00 ,Indian,0,0,0,1,No,Owned,Urban,Reject,
281,33.00 ,3,8.00 ,64000.00 ,453441,0,4,0,518,21000.00 ,Standard,No,No,200000.00 ,Indian,0,0,0,1,Yes ,Rented,Urban,Approved,
282,57.00 ,3,31.00 ,65000.00 ,453441,1,4,1,6,26000.00 ,Standard,No,Yes ,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
283,34.00 ,3,9.00 ,71000.00 ,480228,0,4,0,6,7000.00 ,Standard,Yes ,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
284,61.00 ,2,36.00 ,40000.00 ,474006,0,3,0,6,5000.00 ,Good,Yes,Yes,100000.00 ,Indian,0,1,0,1,No,Owned,Semi Urban,Approved,
285,44.00 ,3,19.00 ,69000.00 ,474006,0,3,0,6,5000.00 ,Good,Yes,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
286,40.00 ,2,13.00 ,69000.00 ,474006,0,3,0,6,23300.00 ,Good,Yes,Yes,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Approved,
287,51.00 ,2,25.00 ,45000.00 ,456335,0,3,0,6,6000.00 ,Good,Yes,No,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
288,37.00 ,2,12.00 ,62000.00 ,456335,1,3,1,6,7000.00 ,Good,No,Yes,200000.00 ,Indian,0,0,0,0,No,Owned,Semi Urban,Approved,
289,44.00 ,3,19.00 ,172000.00 ,486340,0,2,0,7,43000.00 ,Standard,Yes,No,1000000.00 ,Indian,1,1,1,1,Yes ,Rented,Rural,Reject,
290,42.00 ,2,15.00 ,24000.00 ,480554,1,3,1,7,10000.00 ,Standard,No,Yes,50000.00 ,Indian,0,0,0,1,No,Owned,Urban,Approved,
291,51.00 ,1,25.00 ,80000.00 ,456664,0,1,0,7,49000.00 ,Standard,Yes,No,50000.00 ,Indian,0,0,0,0,Yes ,Rented,Urban,Approved,
292,43.00 ,2,16.00 ,8000.00 ,474009,0,3,0,7,6700.00 ,Poor,No,No,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
293,30.00 ,1,5.00 ,38000.00 ,474001,1,4,1,7,8000.00 ,Poor,No,Yes ,100000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Reject,
294,45.00 ,3,19.00 ,93000.00 ,463120,0,4,0,7,26000.00 ,Poor,Yes ,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
295,35.00 ,1,9.00 ,55000.00 ,480557,0,1,0,7,20000.00 ,Poor,Yes,Yes,200000.00 ,Indian,0,0,0,1,Yes ,Rented,Semi Urban,Reject,
296,60.00 ,3,34.00 ,64000.00 ,483442,1,2,1,7,17000.00 ,Poor,Yes,Yes,200000.00 ,Indian,0,0,0,0,Yes ,Owned,Semi Urban,Reject,
297,34.00 ,1,9.00 ,122000.00 ,480334,0,1,0,5,0.00 ,Standard,Yes,Yes,1000000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Approved,
298,55.00 ,3,25.00 ,70000.00 ,480334,0,3,0,5,14000.00 ,Standard,Yes,No,200000.00 ,Indian,0,0,0,1,Yes ,Owned,Urban,Approved,
299,43.00 ,1,19.00 ,81000.00 ,456552,0,2,0,5,32000.00 ,Standard,No,Yes,50000.00 ,Indian,0,0,0,0,No,Rented,Semi Urban,Approved,
300,41.00 ,3,15.00 ,159000.00 ,464337,0,1,0,5,55000.00 ,Standard,Yes,No,1000000.00 ,Indian,1,0,1,1,Yes ,Owned,Rural,Reject,
301,34.00 ,1,9.00 ,70000.00 ,474001,0,4,0,5,13000.00 ,Standard,No,No,200000.00 ,Indian,0,1,0,0,Yes ,Owned,Urban,Approved,
302,65.00 ,1,39.00 ,150000.00 ,456337,0,2,0,5,69000.00 ,Standard,No,Yes ,1000000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Approved,
303,45.00 ,1,21.00 ,152000.00 ,474002,0,2,0,5,75000.00 ,Standard,Yes ,Yes,1000000.00 ,Indian,0,0,0,1,No,Owned,Urban,Approved,
304,49.00 ,1,25.00 ,195000.00 ,474006,0,4,0,5,30000.00 ,Standard,Yes,Yes,1000000.00 ,Indian,1,0,0,0,Yes ,Owned,Urban,Approved,
305,48.00 ,1,23.00 ,22000.00 ,486338,0,1,0,5,1000.00 ,Poor,Yes,Yes,50000.00 ,Indian,0,0,0,0,Yes ,Owned,Urban,Reject,
306,60.00 ,1,35.00 ,22000.00 ,485881,0,1,0,5,13000.00 ,Poor,Yes,Yes,50000.00 ,Indian,0,0,0,1,Yes ,Owned,Semi Urban,Reject,
307,55.00 ,1,29.00 ,79000.00 ,453331,1,3,1,5,8000.00 ,Poor,Yes,No,50000.00 ,Indian,0,0,0,1,No,Rented,Semi Urban,Reject,
